,rownum,adult,budget,genres,production_companies,release_date,revenue,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross,production_history_gross,genre_10752,genre_12,genre_14,genre_16,genre_80,genre_18,genre_10769,genre_10770,genre_27,genre_28,genre_10402,genre_35,genre_36,genre_99,genre_37,genre_878,genre_9648,genre_53,genre_10749,genre_10751
1826,11560,0,50000000.0,"[80, 18, 53]","[289, 2979, 6370, 10308, 16923, 20394, 20395]",2007-02-06,82169884.0,121.0,1.0,396203858946.0,314463981.28571427,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1827,11561,0,60000000.0,[35],"[27, 1302, 2184]",2007-02-08,95673607.0,101.0,113708055.0,10511278374.0,4429272954.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1828,11567,0,150000000.0,"[16, 35, 10751, 14]","[2, 3]",2007-06-22,623722818.0,111.0,654601397.0,821676715495.0,8477480586.5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1829,11573,0,13000000.0,"[12, 35, 18, 878]",[1861],2006-10-15,11130889.0,104.0,43719.0,16732538900.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1830,11578,0,15500000.0,"[35, 14, 10749]","[2844, 4564, 7419, 28320, 36346]",2006-12-26,7385434.0,95.0,22034832.0,389360666384.0,283810999.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1831,11587,0,3700000.0,"[80, 18, 9648, 53]",[3564],2006-11-03,3338228.0,98.0,1.0,516512235341.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1832,11591,0,5000000.0,[35],[2514],2006-10-06,3833507.0,95.0,1.0,500542435853.0,16123852.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1833,11592,0,110000000.0,"[53, 28, 14, 27]","[441, 7295, 11370, 19551, 20241, 20475, 20476]",2007-02-16,228738393.0,114.0,197433133.0,785781406210.0,1916095999.142857,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1834,11594,0,10000000.0,"[35, 18, 10749]","[35, 3096]",2007-02-14,31609243.0,100.0,57231524.0,390851194413.0,724159793.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1835,11595,0,40000000.0,"[35, 10402, 10749]","[79, 97, 10222, 19813]",2007-02-09,145896422.0,96.0,93354918.0,4672622356357.0,1988880281.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1836,11596,0,30000000.0,"[53, 18, 9648]","[12, 1836, 1838]",2007-02-23,77566815.0,101.0,1302173014.0,7870113348.0,3552634459.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1837,11597,0,10000000.0,"[28, 12, 35, 80]","[4, 215, 216, 306, 7480, 37845, 89635]",2007-02-23,20342161.0,84.0,1.0,142124924105.0,5355593226.142858,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1838,11598,0,15000000.0,[18],[2315],2006-12-08,10903846.0,116.0,23563727.0,518147533144.0,48645460.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,11609,0,994000.0,[18],"[6359, 6360, 6361]",2006-03-03,165000.0,89.0,1.0,118194870398.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,11617,0,12000000.0,"[80, 28, 35]","[33, 443, 694, 3656, 10163]",2007-02-14,80573774.0,121.0,30039392.0,534925094798.0,4934051296.8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1841,11634,0,70000000.0,"[28, 878, 53]","[4, 449, 497, 831, 8000]",2007-04-24,76066841.0,96.0,608223609.0,663289151230.0,4108470976.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1842,11640,0,818418.0,[18],"[6194, 10102, 13786, 22393]",2005-09-30,4851244.0,152.0,1.0,1136464191516.0,5678719965.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,11646,0,65000000.0,"[80, 18, 9648, 53]","[4, 6194, 11317]",2007-03-02,84785914.0,157.0,893760220.0,14787844831.0,14193173826.666666,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1844,11653,0,2000000.0,[53],[92534],2006-02-25,30.0,90.0,1.0,708772463929.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1845,11662,0,65000000.0,"[28, 12, 10752]","[449, 923, 2994, 2995, 6194, 7636, 78685]",2006-12-09,422610419.0,117.0,102356381.0,4854862212903.0,3903862502.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1846,11667,0,8.0,"[18, 35, 10749]","[288, 1522, 4171, 7419, 7429, 35803]",2006-09-13,21.0,92.0,1.0,127199708370.0,299580343.1666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1847,11676,0,16500000.0,"[18, 10749]","[1267, 2689, 6342]",2007-03-02,37311672.0,120.0,1.0,142471686161.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1848,11679,0,12000000.0,[18],"[43, 6235]",2006-09-02,20138836.0,122.0,23065772.0,373208706243.0,355456252.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,11683,0,11000000.0,"[35, 10749]",[43],2007-03-16,13196245.0,90.0,1.0,8322906508.0,776412149.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1850,11688,0,20000000.0,"[53, 18, 9648]","[559, 1172, 2378]",2007-02-08,84146832.0,96.0,1.0,655819972515.0,1533375372.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1851,11689,0,20000000.0,[27],"[33, 2061, 23019]",2007-03-16,22217407.0,89.0,103911669.0,265683178498.0,7249063639.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1852,11690,0,20000000.0,[18],"[5, 2608, 3800, 7295, 11708]",2007-03-23,22222308.0,124.0,1.0,1319991061406.0,2270511900.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,11692,0,61000000.0,"[28, 18, 9648, 53, 80]","[4, 435, 57421]",2007-03-22,95696996.0,124.0,413281477.0,137637883533.0,5571931542.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1854,11694,0,34000000.0,"[12, 16, 35, 10751]","[308, 3463, 6194, 30900, 70995]",2007-03-23,95608995.0,90.0,1.0,139111352664.0,5240178201.8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1855,11720,0,16000000.0,"[80, 18, 53]","[14, 158]",2007-03-09,5367030.0,99.0,1.0,2090096275941.0,3534978529.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1856,11725,0,40000000.0,"[53, 27]","[79, 1786, 6194, 15763, 19965]",2007-04-05,62771059.0,99.0,268540303.0,263661288899.0,6452118426.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1857,11727,0,150000000.0,"[16, 35, 10751]","[2, 6125]",2007-03-23,169332978.0,95.0,1.0,919811430978.0,6185610977.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1858,11730,0,18000000.0,"[37, 18]",[152],2006-09-13,1196307.0,115.0,1.0,11625080955.0,628505184.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1859,11732,0,50000000.0,"[878, 53]","[284, 289, 2452, 20478]",2007-04-05,32017803.0,107.0,243267838.0,135613066774.0,553405089.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1860,11736,0,25000000.0,"[35, 18]","[14, 1557, 2448, 12260]",2006-10-14,11772461.0,116.0,269696484.0,887950640786.0,1272562439.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1861,11744,0,50000000.0,[18],"[4169, 5237, 11737, 57206]",2006-11-08,9448082.0,114.0,67734815.0,258969259917.0,542135947.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,11745,0,60795000.0,"[80, 18, 9648, 53]","[5, 497]",2007-04-12,73090611.0,109.0,48421787.0,272354293237.0,5912644592.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1863,11746,0,20000000.0,"[53, 18, 9648]","[4, 27, 2363, 4607]",2007-04-12,117760134.0,105.0,96673736.0,790523697528.0,6732668905.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1864,11747,0,45000000.0,[12],"[306, 444, 445, 11317]",2007-01-11,30822861.0,99.0,107071655.0,392968159471.0,5653953717.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,11753,0,15500000.0,"[9648, 80, 18, 53]","[737, 2150, 8802, 68097]",2005-09-12,1237615.0,93.0,1.0,2328061322.0,8602810.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1866,11762,0,25000000.0,"[18, 28, 53, 80]","[713, 714]",2006-04-05,5549200.0,96.0,181022232.0,604732990202.0,0.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1867,11768,0,19000000.0,"[27, 53]","[3287, 23890]",2007-04-20,35300645.0,80.0,1.0,137431030257.0,415322568.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1868,11771,0,10000000.0,"[10749, 35, 18]","[97, 3323, 10039]",2007-04-16,17500000.0,97.0,1.0,397254605640.0,737429410.3333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1869,11774,0,25000000.0,"[10751, 35]","[686, 10163]",2007-03-22,229736344.0,90.0,1.0,6751465823.0,1538617401.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1870,11777,0,30000000.0,"[80, 18, 14, 9648, 53]","[158, 915, 7937, 24902, 58262, 89895]",2007-04-27,26810113.0,102.0,128905366.0,135834305434.0,803931735.1666666,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1871,11780,0,258000000.0,"[14, 28, 12]","[5, 326, 19551]",2007-05-01,890871626.0,139.0,1636035994.0,7527137076098.0,4830839177.666667,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1872,11808,0,2380000.0,"[18, 80]","[1917, 2452, 2690, 3519]",2006-09-12,8176544.0,101.0,1.0,373281390636.0,59966822.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,11811,0,30000000.0,"[35, 10749, 18]","[33, 10105]",2007-06-01,219076518.0,129.0,109449237.0,15276092163.0,10594363001.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1874,11812,0,50000000.0,"[10751, 35, 10402, 10749]","[12, 289, 2378, 70994]",2007-07-13,90450008.0,117.0,510819710.0,12719234776343.0,3143821623.75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
1875,11815,0,15000000.0,"[27, 53, 878]","[284, 359, 785, 2452, 2890, 10890]",2007-04-26,64238440.0,100.0,1.0,1318626412266.0,162341787.83333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1876,11825,0,160000000.0,"[14, 12, 16, 35, 10751]","[27, 521]",2007-05-17,798958165.0,93.0,1.0,1358496441267.0,7160148452.5,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1877,11826,0,160000.0,"[18, 10402, 10749]","[491, 11571, 25489]",2007-03-23,20710513.0,85.0,1.0,652304833018.0,344905952.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1878,11827,0,300000000.0,"[12, 14, 28]","[2, 130, 19936]",2007-05-19,961000000.0,169.0,2252765166.0,185389948150.0,5962385809.666667,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1879,11828,0,4000000.0,"[27, 53]","[35, 1305, 12691]",2006-05-19,8059140.0,102.0,115085618.0,3639737485.0,417221352.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1880,11829,0,20000000.0,"[18, 80, 9648, 53]","[335, 2273, 2274, 7295]",2007-06-01,41637263.0,120.0,1.0,6497132556.0,486259197.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1881,11831,0,9000000.0,[18],"[1840, 87838]",2007-06-01,2955039.0,97.0,51351820.0,671497871926.0,356147.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,11840,0,30000000.0,"[80, 9648, 53]","[559, 713, 1063]",2007-02-14,16930884.0,108.0,119418501.0,135275173348.0,1522460188.3333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1883,11845,0,85000000.0,"[80, 53]","[79, 129, 2596, 6194]",2007-06-07,311312624.0,122.0,1396611223.0,24860659455.0,8556545706.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1884,11848,0,2000000.0,"[12, 35, 18]","[2441, 2756, 2818, 2854]",2006-06-29,300000.0,90.0,1.0,737177308914.0,75000.25,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1885,11857,0,1000000.0,"[80, 18, 10749, 53]","[308, 13358]",2006-04-28,10018.0,78.0,1.0,120217840045.0,115998171.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1886,11858,0,10200000.0,[27],"[35, 1633, 3287]",2007-06-08,35619521.0,93.0,111132328.0,673116942693.0,859204317.6666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1887,11863,0,85000000.0,"[16, 35, 10751]","[5, 2251]",2007-06-08,149044513.0,85.0,448000000.0,406496293337.0,5317866681.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1888,11864,0,130000000.0,"[12, 14, 28, 53]","[289, 306, 436, 444, 5755, 10881, 19551]",2007-06-13,289047763.0,92.0,442971327.0,17443646044.0,4599853274.142858,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1889,11866,0,8000000.0,"[10749, 35, 18, 27]","[35, 2743, 4251]",2006-09-07,426224.0,91.0,1.0,379940356608.0,428005515.6666667,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1890,11869,0,25000000.0,"[28, 53]","[308, 7405, 10807, 45194]",2007-05-21,25037897.0,113.0,605671392.0,6006376813.0,932675801.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1891,11871,0,10000000.0,"[12, 18, 10752]",[8411],2006-09-09,7177143.0,126.0,1.0,999128940816.0,3097257336.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,11911,0,9000000.0,[99],[308],2007-05-18,24538513.0,123.0,154857094.0,134903203943.0,354503732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1895,11916,0,16000000.0,"[18, 53]","[81, 163, 838]",2007-01-01,18928871.0,100.0,1979623.0,908517330433.0,212033774.33333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1896,11917,0,25000000.0,"[27, 53]","[308, 435, 7405]",2007-07-12,94679598.0,104.0,57479076.0,1516654891048.0,1516210675.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1897,11918,0,9000000.0,"[35, 18]","[737, 1012, 1013, 1014, 3801, 10760]",2007-02-09,46.0,90.0,236779884.0,4413099150.0,16441656.166666666,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1898,11921,0,110000000.0,"[28, 53]","[289, 306, 444, 890, 11845]",2007-06-20,383531464.0,128.0,207049258.0,14899346532.0,4769160868.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1899,11922,0,35000000.0,[35],"[79, 3929, 6194, 11317, 49326, 49327]",2007-07-04,69307224.0,91.0,39053061.0,8730861860.0,5809489748.166667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1900,11924,0,175000000.0,"[14, 35, 10751]","[5, 33, 158, 159, 333, 4171, 7295]",2007-06-09,173000000.0,96.0,1277885493.0,13553196805.0,5446991381.428572,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1901,11925,0,150000000.0,"[12, 878, 28]","[4, 27, 56, 435, 2481, 12247, 20011, 22826, 76043]",2007-06-27,709709780.0,144.0,1915778876.0,160558914932.0,4104443509.7777777,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1902,11926,0,17000000.0,"[80, 27, 53]","[21897, 24296, 42829]",2007-03-09,2626800.0,96.0,25066328.0,393108074098.0,0.3333333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1903,11927,0,150000000.0,"[12, 14, 10751, 9648]","[6194, 7364]",2007-06-28,938212738.0,138.0,1.0,2017537572076.0,14142042768.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1904,11928,0,85000000.0,"[35, 10749]","[33, 2608]",2007-07-12,186072214.0,115.0,295358563.0,22608995969.0,11217615495.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1905,11955,0,70000000.0,"[12, 14, 10749, 10751]","[4, 289, 435, 5374, 23420]",2007-08-09,135560026.0,127.0,11850214.0,438056393930.0,4182293646.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1906,11959,0,75000000.0,"[16, 35, 10751]","[18, 306]",2007-07-25,527068851.0,87.0,1.0,287107274798.0,10562523204.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1907,11960,0,12000000.0,"[80, 27, 9648, 53]","[559, 2894]",2007-07-27,9620399.0,105.0,1.0,2697175403.0,2215774884.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1908,11961,0,28000000.0,[35],"[79, 97, 6194, 7747, 12202]",2007-07-25,92601050.0,104.0,24185781.0,6076301250.0,7206658677.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1909,11965,0,70000000.0,"[28, 18, 9648, 53]","[33, 862, 11347, 11348, 11349]",2007-08-03,442824138.0,115.0,364786313.0,1247169123193.0,4560405660.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1910,11970,0,4000000.0,"[35, 80, 53, 10749]","[2147, 2332, 14589, 35444, 35445, 35446, 35447]",2007-02-09,2426851.0,90.0,71731238.0,398804680474.0,2203884.714285714,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1911,11985,0,20000000.0,[35],"[5, 10105]",2007-08-17,121463226.0,113.0,1.0,1938006413125.0,5601179981.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1912,12001,0,140000000.0,"[28, 35, 80, 53]",[12],2007-08-08,258022233.0,91.0,1321616316.0,145858778690.0,10300162207.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1913,12003,0,67000000.0,"[28, 12, 14, 10752]","[289, 6370, 10308, 16923]",2007-04-19,25303038.0,102.0,1.0,7694388818.0,628465462.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1914,12008,0,16500000.0,[35],"[10210, 46051, 46052]",2007-09-21,13620075.0,108.0,1.0,1113790938336.0,473492714.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1915,12009,0,70000000.0,"[53, 28, 18]","[33, 675, 7295, 7786, 12246]",2007-08-22,86658558.0,110.0,152070825.0,12231718479.0,4718263184.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1916,12013,0,6000000.0,"[35, 10751]","[497, 559]",2007-08-08,18197398.0,89.0,1.0,3977274954.0,3564628299.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1917,12014,0,80000000.0,"[878, 53]","[79, 829, 1885, 6194]",2007-08-17,15071514.0,99.0,132511035.0,146462091282.0,9488877976.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1918,12015,0,25000000.0,"[28, 53, 80]","[748, 972, 1632, 12138, 12200, 23956]",2007-08-24,40452643.0,103.0,1.0,283232562656.0,213939089.66666666,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1919,12017,0,20000000.0,"[35, 18, 10749]","[308, 1811]",2007-08-24,47738099.0,106.0,1.0,7080263643.0,353719067.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1920,12019,0,15000000.0,[27],"[7405, 10370, 21438]",2007-08-31,80253908.0,109.0,16829545.0,842056086765.0,1004642817.3333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1921,12020,0,20000000.0,"[28, 80, 18, 53]","[306, 444, 2234, 13816, 13817]",2007-08-31,16974459.0,105.0,126129076.0,145518645885.0,4671239522.8,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1922,12038,0,15000000.0,"[35, 18, 10749, 14, 10402]","[769, 4384, 4385]",2007-01-25,20380.0,93.0,1.0,267601614753.0,7633208.333333333,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1923,12042,0,55000000.0,[37],"[84, 1632, 7295, 10880]",2007-09-06,70016220.0,122.0,321560606.0,2779595951914.0,472001982.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1924,12043,0,39000000.0,"[28, 53, 35, 80]","[12, 12087]",2007-07-26,26820641.0,86.0,1.0,555906987996.0,5226303385.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1925,12049,0,30000000.0,"[18, 10749]","[33, 5870, 7295, 10163]",2007-08-29,129266061.0,123.0,121147947.0,286591184042.0,6661911218.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1927,12057,0,70000000.0,"[80, 18, 53]","[79, 1885, 6194]",2007-09-14,69766619.0,122.0,313941371.0,6180899169.0,12414071082.333334,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1928,12058,0,23000000.0,"[36, 18, 53, 80, 9648]","[491, 2087, 2088, 2089, 11509]",2007-08-31,29541790.0,124.0,98410061.0,1120945606158.0,251413289.6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1929,12060,0,24000000.0,"[35, 18, 10749]","[258, 3587, 34999]",2007-05-11,9576495.0,97.0,1.0,6833272085.0,618127763.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1930,12062,0,4000000.0,"[18, 10749]","[79, 1380]",2007-09-20,46474.0,105.0,1.0,283362214269.0,3248507230.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1931,12065,0,51500000.0,"[53, 80, 9648]","[288, 805, 806, 2743, 7419, 10146, 11550, 16880, 20244]",2007-09-14,55112356.0,100.0,63597539.0,7373873467.0,147197861.8888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1932,12068,0,8000000.0,"[18, 28, 53]",[136],2007-04-30,458232.0,99.0,7292175.0,268429350623.0,284301563.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1933,12077,0,22000000.0,"[18, 28, 53, 80]","[8056, 10254]",2007-07-23,413454.0,97.0,1.0,1099149558908.0,77072599.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1934,12080,0,45000000.0,"[27, 28, 878]","[248, 342, 5755, 58249]",2007-09-20,148412065.0,94.0,63696157.0,4006526608.0,446587582.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1935,12082,0,25000000.0,[35],"[1632, 4194, 12200, 95343, 95344, 95345]",2007-09-21,59192128.0,101.0,1.0,3956558165.0,103577658.16666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1936,12083,0,15000000.0,"[12, 18]","[838, 1246, 8769, 41051]",2007-09-11,56255142.0,148.0,29591125.0,562761315909.0,111825471.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,12084,0,22000000.0,"[35, 10751]","[2, 22881, 80510]",2007-09-28,147880543.0,110.0,33889159.0,2671300612.0,4582642399.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1938,12089,0,60000000.0,[35],"[1156, 1302, 7293, 14718]",2007-10-05,127766650.0,116.0,783125480.0,7441190031.0,1127373921.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1939,12090,0,25000000.0,"[35, 10749, 18]","[9195, 10146, 10991]",2007-10-26,68377859.0,98.0,1.0,5520666544.0,3183063010.3333335,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1940,12091,0,16000000.0,"[12, 18, 35]","[43, 258]",2007-09-29,24377151.0,91.0,123905775.0,1262810135189.0,1326784088.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1941,12092,0,21000000.0,"[18, 80, 53]","[5, 376, 846]",2007-05-25,54926886.0,117.0,1.0,5772644331539.0,3483242682.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1942,12093,0,55000000.0,"[18, 36, 10749]","[33, 694, 10163]",2007-09-09,74237563.0,114.0,112033287.0,294039403584.0,8840614151.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1943,12094,0,25000000.0,"[18, 9648, 80]","[97, 932, 14315]",2007-09-28,92991835.0,119.0,1.0,286354441842.0,980724035.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1944,12096,0,12000000.0,"[35, 10749, 18]","[737, 8411, 19731]",2007-10-12,11293663.0,106.0,1.0,559156308715.0,1112559789.3333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1945,12097,0,30000000.0,"[27, 53]","[5, 552, 768, 24339]",2007-10-17,75505973.0,113.0,7022209.0,9125306327.0,2907293192.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1946,12098,0,27500000.0,"[18, 53]","[10039, 10040, 20666]",2007-09-07,24748670.0,120.0,1.0,285399632797.0,171857063.66666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1947,12099,0,16000000.0,[18],"[27, 1522, 7293, 12200]",2007-09-26,2849142.0,113.0,1.0,144051282106.0,3252657248.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,12101,0,19000000.0,"[80, 18, 9648]","[14, 7965]",2007-10-19,34619699.0,113.0,1.0,11177841573.0,2488579770.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1949,12109,0,30000000.0,"[28, 18, 37]","[81, 449, 1645, 3997, 6194, 11252]",2007-09-02,14711793.0,160.0,1.0,565453723849.0,5196252504.666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
